Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
24.29048180580139,1.361875,1.3755,0.013375,133.74999999999997
24.518587589263916,1.3615,1.374875,0.013375,133.74999999999997
24.748595714569092,1.36125,1.374625,0.013375,133.74999999999997
24.977686882019043,1.3607500000000001,1.374125,0.013375,133.74999999999997
25.206108331680298,1.3605,1.373625,0.013375,133.74999999999997
25.43460774421692,1.3603750000000001,1.3735,0.013375,133.74999999999997
25.662705421447754,1.36,1.373375,0.013375,133.74999999999997
25.891334533691406,1.359875,1.373125,0.013375,133.74999999999997
26.11974287033081,1.359875,1.373375,0.013375,133.74999999999997
26.35101580619812,1.359625,1.373,0.013375,133.74999999999997
26.57926082611084,1.359625,1.372875,0.013375,133.74999999999997
26.80857753753662,1.35925,1.372625,0.013375,133.74999999999997
27.036640644073486,1.36,1.373375,0.013375,133.74999999999997
27.265350818634033,1.359875,1.373375,0.013375,133.74999999999997
27.49436092376709,1.359625,1.372875,0.013375,133.74999999999997
27.723236322402954,1.3595,1.372875,0.013375,133.74999999999997
27.951326370239258,1.359625,1.373,0.013375,133.74999999999997
28.179343223571777,1.359375,1.3727500000000001,0.013375,133.74999999999997
28.408488035202026,1.357375,1.370625,0.013375,133.74999999999997
28.636601448059082,1.3567500000000001,1.370125,0.013375,133.74999999999997
28.865659713745117,1.354125,1.36725,0.01325,132.49999999999997
29.09381628036499,1.3467500000000001,1.359375,0.01325,132.49999999999997
29.32293963432312,1.3351250000000001,1.34775,0.013125,131.24999999999997
29.551686763763428,1.320625,1.333,0.013000000000000001,130.0
29.780301094055176,1.308375,1.320875,0.012875000000000001,128.75
30.00934410095215,1.3,1.312625,0.012750000000000001,127.5
30.237724542617798,1.298125,1.310875,0.012750000000000001,127.5
30.46671152114868,1.2946250000000001,1.307375,0.012750000000000001,127.5
30.694910526275635,1.289375,1.30175,0.012625,126.25
30.924010276794434,1.28375,1.296,0.012625,126.25
31.152645111083984,1.279625,1.292125,0.012625,126.25
31.382696390151978,1.276375,1.28875,0.012625,126.25
31.611472368240356,1.2726250000000001,1.285,0.0125,125.0
31.840555906295776,1.2695,1.28175,0.0125,125.0
32.0686252117157,1.2695,1.281875,0.0125,125.0
32.29800343513489,1.26925,1.28175,0.0125,125.0
32.52705121040344,1.2695,1.281875,0.0125,125.0
32.75561285018921,1.269375,1.281875,0.0125,125.0
32.98378014564514,1.26925,1.28175,0.0125,125.0
33.211939334869385,1.268875,1.28125,0.0125,125.0
33.44109272956848,1.268875,1.281375,0.0125,125.0
33.66923975944519,1.2690000000000001,1.281625,0.0125,125.0
33.89852857589722,1.26875,1.2815,0.0125,125.0
34.126614570617676,1.26875,1.281,0.0125,125.0
34.35490894317627,1.2685,1.280875,0.0125,125.0
34.58320498466492,1.268375,1.280875,0.0125,125.0
34.81223940849304,1.268,1.2806250000000001,0.0125,125.0
35.04134178161621,1.268,1.280375,0.0125,125.0
35.27194380760193,1.268125,1.28075,0.0125,125.0
35.49998188018799,1.268125,1.28075,0.0125,125.0
35.728694915771484,1.268,1.2805,0.0125,125.0
35.95775651931763,1.268,1.2805,0.0125,125.0
36.18591094017029,1.268125,1.2805,0.0125,125.0
36.41394829750061,1.2675,1.280125,0.0125,125.0
36.64264941215515,1.268375,1.281,0.0125,125.0
36.87165641784668,1.273375,1.286,0.0125,125.0
37.10108280181885,1.2786250000000001,1.2915,0.012625,126.25
37.329277753829956,1.28375,1.2965,0.012625,126.25
37.558215379714966,1.29,1.303,0.012750000000000001,127.5
37.78781843185425,1.29575,1.308375,0.012750000000000001,127.5
38.01586866378784,1.3018750000000001,1.315,0.012875000000000001,128.75
38.24458432197571,1.30725,1.3205,0.012875000000000001,128.75
38.47352385520935,1.314125,1.327125,0.013000000000000001,130.0
38.70227551460266,1.322875,1.336375,0.013000000000000001,130.0
38.93030595779419,1.3351250000000001,1.348625,0.013125,131.24999999999997
39.15833044052124,1.3455,1.359,0.01325,132.49999999999997
39.38717484474182,1.351375,1.365,0.013375,133.74999999999997
39.615262031555176,1.353875,1.367,0.013375,133.74999999999997
39.84430909156799,1.354,1.367375,0.013375,133.74999999999997
40.07244825363159,1.35375,1.366875,0.013375,133.74999999999997
40.301185607910156,1.3535,1.367,0.013375,133.74999999999997
40.529245376586914,1.353375,1.366625,0.013375,133.74999999999997
